date,header,rating,content,seat_type,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,value_for_money,recommended,id,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2017-02-28,Very pleasant experience,10,"vancouver to frankfurt. flight on time, excellent in flight entertainment, superior to other airlines with over 150 different movies to watch and subtitles should you be hard of hearing. friendly attendants and good food. very pleasant experience and will fly again with this airline.",Economy Class,1.0,1.0,1.0,1.0,1,True,949,Boeing 747-400,Couple Leisure,Vancouver to Frankfurt,February 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-02-28,Very attentive and pleasant,10,"frankfurt to cairo. flight on time. the attendants were very attentive and pleasant. no in flight entertainment due to short flight. the food served was quite good and the flight arrived on time. absolutely no complaints about the flight or service provided, a pleasant experience. will fly with again!",Economy Class,1.0,1.0,1.0,Not informed,1,True,950,A321,Couple Leisure,Frankfurt to Cairo,February 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-02,Return fare more than 700€,1,"munich to cologne return in business class. the return fare was more than 700€, the service was mediocre at best. although there was plenty of time for the flight attendants to conduct the service on this 1 hour flight, they did not ask the passengers whether they would like to have a second coffee or juice with breakfast. even worse was the experience with the return flight. my meetings in the cologne area finished early, i hoped to be able to change my fight to an earlier one without any additional charge. however i got told that i would have to pay another 50€ although the business class on those earlier flights was half empty. this brought the fare to more than 750€ for a round trip with 65 minutes flying time.",Business Class,1.0,1.0,1.0,Not informed,1,False,951,A321,Business,Munich to Cologne,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-07,My flight has been cancelled,1,"manchester to sao paulo via frankfurt. i was checking my booking when i received a message with a deal to upgrade from economic class to executive, since the deal appeared to be good i entered all my card details to upgrade, i confirmed and never got a confirmation email with any reference. instead what i got was a cancellation message. i rang the company straight away and the person that i talked to told be not to worry as the confirmation could take a little longer but that the flight was fine. now after a week i been calling the company to confirm that my flight is ok and they told me that my flight has been cancelled. no money returned to me, no upgrade was made nothing. i am very disappointed as i made all preparations for my holiday and now i don't know what to do.",Economy Class,Not informed,Not informed,Not informed,Not informed,1,False,952,Not informed,Solo Leisure,Manchester to Sao Paulo via Frankfurt,March 2017,Not informed,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-08,A very good experience,10,"rome to lisbon via munich was a very good experience with lufthansa. crew on both flights were engaging, warm and caring. the cabin feels elegant, flights left on time, catering has improved and quality of food is very good. on the munich to lisbon flight, menu cards were handed out and provided a choice of 3 mains which all looked good, both in quantity and quality. presentation of the food was good. drinks were offered several times and a swiss chocolate bar was given to acompany coffee or tea. the intra-european entertainement system was available using the e-app which is very nice. only little minus is the slightly hard seat cushion which could be softer, room offered is sufficuent though. would recommend.",Business Class,1.0,1.0,1.0,1.0,1,True,953,A320/321,Business,Munich to Lisbon,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-09,10 minutes late,1,"berlin to munich. what a disappointment this 50 mins flight was. 10 minutes late may seem not much, but it adds up. the service was really bad. food served without bread. service interrupted without getting a glass of water due to mild turbulence. one wonders what justifies the price paid for the ticket? unless i have no other alternative, i will not fly this airline again.",Business Class,1.0,1.0,1.0,Not informed,1,False,954,A320,Business,Berlin to Munich,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-13,Good-humoured and service-minded,8,"madrid to munich on march 12th 2017. another pleasant experience in lufthansa´s business class. having passed the efficient and surprisingly curteous security checks at barajas terminal 2 we went to the puerta de alcala schengen lounge which turned out to be a nice experience (see my separate review). boarding in barajas efficient and on-time with priority boarding respected. aircraft interior clean and well-kept as usual, take-off on time. the cabin crew on this flight was particularly cheerful, good-humoured and service-minded, and the food (three courses with a choice of two main dishes, tried the fish, delicious) was even better than on the inbound flight. unfortunately, coffee was entirely devoid of taste. landed in muc on time with good information about arrival procedures and connecting flights. to be recommended.",Business Class,1.0,1.0,1.0,Not informed,1,True,955,A320,Family Leisure,Madrid to Munich,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-13,Got what i had paid for,7,"frankfurt to bucharest. newer aircraft. boarding on time but a little chaotic. leaving at time, arriving about 20 minutes early at destination. full drink service and a sandwich (turkey or cheese) on the flight. nothing special, so i skipped the food. was able to read in an journal i could download on my ipad. good idea, although the link was not working at first. i got what i had paid for.",Economy Class,1.0,1.0,1.0,1.0,1,True,956,A320 (sharklets),Solo Leisure,FRA to OTP,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-13,Above average for airplane food,8,"munich to madrid on march 5th, 2017 in business class. overall a very pleasant experience: separate fast-track security for business class passengers at munich airport, the schengen business lounge at muc´s terminal 2 satellite nice and convenient, boarding on time with priority boarding respected, aircraft interior well-kept and clean, take-off on time. lufthansa offers a three-course meal with a choice of to main courses on muc-mad sector. we tried chicken, a bit overcooked but still above average for airplane food. comfortable seating with a free middle seat and good legroom. lufthansa´s main asset is it´s cabin crew who are always friendly and service-minded and greet you by name. to be recommended.",Business Class,1.0,1.0,1.0,Not informed,1,True,957,A320,Family Leisure,Munich to Madrid,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-19,Appreciative to the staff,10,it was flight lh1492 frankfurt to kiev. i forgot my ipad in the plane and only next morning after late flight i have noticed that my ipad was lost. i come to kiev borispil airport and get my ipad back. i'm so appreciative to the staff of lugthansa for finding my personal thing and give me it back.,Economy Class,1.0,1.0,1.0,Not informed,1,True,958,Not informed,Business,Frankfurt to Kiev,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-21,Was very inconvenienced,2,"i was very inconvenienced when they cancelled flights from oslo to berlin via frankfurt on which i was booked, due to industrial action. i have also experienced several ""rescheduled flights"", which were an inconvenience, but they were quite accommodating with rebooking me onto alternative convenient flights. it so happened that a trip to malta this year got one of those ""rescheduled"" flights. this time, i did get rebooked onto alternative flights to my liking, however, i it was a nightmare... with several emails, phone calls, a visit to the airport in malta (only to be told to call their call centre in south africa. to cut a long story short, lufthansa keeps stooping lower even when you thought it had reached rock bottom. i've come to the conclusion that flying ryanair is probably better than flying with lufthansa (maybe, cheaper too).",Economy Class,1.0,1.0,1.0,Not informed,1,False,959,A320 / A321,Solo Leisure,Oslo to Malta via Frankfurt,January 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-03-26,My baggage is mislaid,1,"my flight from leipzig to belgrade via frankfurt was delayed for one hour, so they made a change to fly via munich, so that i could make my connection flight to belgrade. the munich flight was delayed for 45 minutes, so i have 10 minutes for connection on munich airport. cabin crew didn't make any effort to give me some information or contact someone on gate. i made it after running to the gate. and in the end, i am arriving to belgrade, and my baggage is mislaid.",Economy Class,Not informed,Not informed,Not informed,Not informed,1,False,960,Not informed,Business,Leipzig to Belgrade via Munich,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-02,"Efficient, friendly and helpful",10,"i planned to travel on 10/3/2017 from vienna to berlin by lufthansa (austrian airlines). on that day the ground staff in berlin were on strike and my flight canceled. i got the information by sms a day earlier. it took some time to contact customer services, as due to the strike all lines were rather busy. my flight was changed to the next day via frankfurt. they were very efficient, friendly and helpful. as i had to stay the night in vienna, they even covered the costs for the hotel! i was very glad and appreciated their support. lufthansa may be not the best in terms of food, seats etc. however, in case of something extraordinary, i am sure that i can rely on them.",Economy Class,1.0,1.0,1.0,1.0,1,True,961,A330,Business,Vienna to Berlin,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-03,A380 cabin was very quiet,8,"flew lufthansa a380 on los angeles - frankfurt - delhi route. since i had done online check-in and had boarding passes, i just needed to do a baggage drop-off. unfortunately, lufthansa did not have a baggage drop-off counter at lax. on-board, the a380 cabin was very quiet. the 31 inch seat pitch does not seem adequate once the passenger in front of you reclines their seat. the food quality on lufthansa was very good on both segments, but the service was even better on fra-del route. i purchased full day wifi pass and it worked all the way from lax to del. usb port kept my cell phone charged throughout the journey, but the usb port was inconveniently located under the armrest.",Economy Class,1.0,1.0,1.0,1.0,1,True,962,A380,Solo Leisure,Los Angeles - Delhi via FRA,March 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-04-03,Economy seat was uncomfortable,7,"flew brand new lufthansa a350-900 from delhi to munich with a connecting lufthansa a340-600 to lax. the economy seat on lufthansa a350 was uncomfortable. i turned on the flyrobics channel, but wasn't able to do much stretching due to lack of space. the ife on a350 was more responsive than the one on a380. the usb port is conveniently located near the monitor. the sound quality was very good, but the flight attendants take the headphones away 30 minutes before landing. wi-fi did not work on a350 during parts of del-muc journey. on the muc-lax segment, i found the a340-600 to be a more comfortable experience than a350. the food selection on muc-lax segment was very nice.",Economy Class,1.0,1.0,1.0,1.0,1,True,963,A350-900/A340-600,Solo Leisure,Delhi to Los Angeles via Munich,March 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-04-08,The service was excellent,8,"johannesburg to basel via frankfurt. you get a solid product at a decent price. the food was of good quality (may be on the small side for a guy my size), and unlimited bar and snacks during the flight (unlike ba). the service was excellent, and the plane was kept clean during the whole flight. good choice of movies and tv shows as well. i did not like the boeing 747-8: it is a new generation of aircrafts, but it feels like boeing rushed it to the market to counter the excellent a380. it is a noisy aircraft, and none of the boeing 787 technology was introduced on the b747-800. also, on both ways, the cabins were freezing, and the crew told us that the temperature was set to maximum.",Economy Class,1.0,1.0,1.0,1.0,1,True,964,Boeing 747-8 / E190,Solo Leisure,Johannesburg to Basel via Frankfurt,April 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-04-09,Defeats the premium feeling,9,"flew geneva to johannesburg via frankfurt. the premium economy on lufthansa's b747-800 is strangely squeezed between a mini economy cabin in the front and the main economy cabin in the back. there are no separating walls or curtains, which kinds of defeats the ""premium"" feeling (therefore, the 2 dedicated toilets are used by everybody). the seating configuration is 2-4-2 (vs economy 3-4-3). the seats are wide and recline well, but the foot rest is not well thought out for people over 180cm. the food is basically the same as economy, with an extra dish and served on real china and glasses (but lufthansa's food offering is good in all classes anyway). would i book it? only if the price difference is minimal at booking. best is to book the cheapest economy and ask for a 299 euro upgrade at checkin or gate in frankfurt (which is a really good deal on very long flights). avoid middle/window seats, as it is difficult to get out if your neighbour sleeps. my rating for ""value for money"" is based on the gate upgrade price.",Premium Economy,1.0,1.0,1.0,1.0,1,True,965,E195 / Boeing 747-800,Solo Leisure,Geneva to Johannesburg via Frankfurt,April 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-04-11,Food: couldn't be any worse,1,"flew the biggest bird in the sky, the a380 from singapore to frankfurt. flight time 12-13hr. food: couldn't be any worse. mini portion, tasteless portion. that first meal was aprox 90min after take off. for the next 8hrs, nothing, zero. ok let's kill some time with ife aka inflight entertainment. so slow, awful menu, movie selection is a joke. time for the toilet. but what's that queue? oh that's just aprox 300 people sharing 4 toilets, so you need to wait 10-15min to get in. finally meal 2 or should i say desert, some cake with a piece of bread and jam. i forgot the part about placing the ife remote control in the armrest, simply brilliant. accidently pressed button around 25 times. never again.",Economy Class,1.0,1.0,1.0,1.0,1,False,966,A380,Solo Leisure,Singapore to Frankfurt,April 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-04-11,A great way to fly,9,new york to frankfurt. excellent service and food and inside flight nice and clean. wide comfortable seating but entertainment not good enough need more films and music options. indeed lives up to its name of lufthansa - a great way to fly. the crew were smiling and willing to assist to passengers! wow had a great journey.,Economy Class,1.0,1.0,1.0,1.0,1,True,967,Not informed,Couple Leisure,New York to Frankfurt,April 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-04-15,They refuse to give me the £80 back,3,"i recently flew from manchester to atlanta via frankfurt and back with lufthansa. i was travelling as part of a group and so decided to book a seat to be close to friends. i was surprised that on a flight that cost nearly £1000, i would have to pay to choose my seat but i decided it would be worth paying £20 each way per person for myself and a companion to ensure that we sat together (£80 in total). the first issue i had was that the seats we were given on the flight from frankfurt to atlanta and the return leg were not the ones i had booked. we ended up on the very rear row of seats but we were at least sat together. on both flights (10 hours) we were served vegetarian food because apparently lufthansa only offer chicken to those toward the front of those the plane. to make matters worse, i was later offered a hot dog for lunch, because they had run out of pizza. the hot dog was still completely frozen. i didn't make a fuss, i thought that i would get a refund for the seats and that would be the end of it. the flight itself was comfortable and smooth so i wasn't too unhappy until i spoke with lufthansa customer services. they told me that the seat booking fee is non refundable and that booking a seat only entitles you to that ""type of seat"" and does not mean you will be sat in the seat that you chose when you made the reservation. so ultimately i have paid for a seat that i didn't get, i had the same type of seat as everyone in economy and yet they refuse to give me the £80 back.",Economy Class,1.0,1.0,1.0,1.0,1,False,968,Not informed,Solo Leisure,Manchester to Atlanta via Frankfurt,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-17,On time and enough seat pitch,7,"business class trip from zurich to venice via frankfurt. all smooth, on time and enough seat pitch. seats next to you free. seat in the embraer e195 better than on the a321. first crew also more interactive and caring. food ok, but tiny portions. lounge in frankfurt overcrowded. quite good trip.",Business Class,1.0,1.0,1.0,Not informed,1,True,969,E195 / A321,Solo Leisure,Zurich to Venice via Frankfurt,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-18,I was very impressed,9,"dublin to beijing via frankfurt. both outbound legs were uneventful despite an hour delay leaving fra, arriving 20 minutes behind schedule into pek. found the boeing 747-800 series a tad cramped for such a large aircraft. on the return leg our flight left pek over two hours late due to only 2 of 3 runways being operational. the captain kept passengers well-informed during the delay as we'd been on the aircraft for quite some time. en route, due to the significant delay we discovered we would miss our connection to dub. staff onboard kept everyone informed as many connecting flights would be affected. we did indeed miss the dub flight but we were put up in an airport hotel overnight in fra with dinner & breakfast provided. impressively, we informed of this and the new flight arrangements a number of hours before landing into fra. the next morning we were flown to oslo and then onto dublin with sas (star alliance) as all fra-dub flights were fully booked for easter weekend. the first time flying with lufthansa and was very impressed with the cabin crew, pilots, checkin staff and gate & rebooking staff as we were a 50-strong school group and they dealt very efficiently and professionally with our concerns around the delay and missed connection. food was frequent and decent for economy class and the entertainment system was very good also. the wifi service was disappointingly slow and not worth the €17 for the 9 and a half hour pek-fra flight. however, i do look forward to flying with them again in the future..",Economy Class,1.0,1.0,1.0,1.0,1,True,970,A320 /  Boeing 747-8,Solo Leisure,Dublin to Beijing via Frankfurt,April 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-04-18,Service polite and good food,8,mexico city to london via munich. smooth checkin and preflight in general. service polite and good food. entertainment system works well and has interesting options for european movies besides usual hollywood ones. transfer in munich was ok but can be tough if short transfer or if with kids. all in all best option from europe to mexico on business but usually more pricey than others.,Business Class,1.0,1.0,1.0,1.0,1,True,971,Not informed,Business,Mexico to London via Munich,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-20,"Professional, polite and efficient",10,"excellent trip with lufthansa from paris to los angeles via munich. the first thing to be highlighted that lufthansa’s cabin crew are always exceptionally professional, polite and efficient. here, i would like to express my appreciation to the crew which was on 20th march from lax to muc as the aircraft had problems with air conditioning system (it was cold like in antarctica). the chief purser (chief flight attendant) was extremely helpful giving extra blankets, offering hot teas and being with passengers all the time. the flight attendant was extremely helpful/efficient as well. lufthansa has excellent product and the company is very competitive as also seats, entertainment, and food are superb! overall the service was brilliant and i would definitely recommend lufthansa for long international flights.",Business Class,1.0,1.0,1.0,1.0,1,True,972,A340-600,Business,Paris to Los Angeles via Munich,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-20,Flight and service onboard good,7,"london to denver via frankfurt. 
flight and service onboard were good seat comfortable and food / drink more than adequate on a 9hr flight. problem is at on line check in where system did not recognise existing star alliance passenger information and requested visa rather than visa waiver meaning that seats can't be reserved and then at the actual check in it's not possible to seat families together. next problem is at boarding which is total mayhem with economy class trying to board at once resulting in delays and a scramble for overhead locker space. lh take no account of star alliance status unless you are booked in first class. as this is the cheapest and most convenient flight on this route i suspect we will continue to use this airline and endure it's failings such as they are.",Economy Class,1.0,1.0,1.0,1.0,1,True,973,Boeing 747,Couple Leisure,London to Denver via Frankfurt,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-22,Cost cuttings are obvious,6,"berlin to frankfurt with lufthansa. the product is not that bad, but some cost cutting is obvious.  food used to be quite good, but yesterday not even freshly toasted sandwich, some fruits and a piece of chocolate for 1hr 10min flight. next time, i will take the train.  lufthansa has to rethink the domestic business class product in my opinion",Business Class,1.0,1.0,1.0,Not informed,1,False,974,A321,Business,Berlin to Frankfurt,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-24,A very competitive product,10,"frankfurt to bogota in premium economy. the seat was quite comfortable with a lot of space and reclined well. food (aperitif, lunch, cookies, dinner on this segment) was served on china and very tasty, but basically no difference to economy class. the ife was state-of-the-art with a big screen and a lot of (recent) movies, audio books, music options, live tv and games. the staff was great - very friendly, smiling and attentive! lufthansa is usually a little bit more pricy than other airlines, but in my opinion you get a good value for your money. overall a very competitive product! i hope lufthansa will continue providing a premium product and not follow other airlines in becoming a budget airline.",Premium Economy,1.0,1.0,1.0,1.0,1,True,975,A340-300,Solo Leisure,Frankfurt to Bogota,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-27,Afternoon meal disappointing,6,"venice to frankfurt. fast and easy check-in. no hassle at priority lane security control. marco polo lounge ok, nicely styled but fully packed and passengers standing around. chaotic boarding, but priority boarding respected more or less. seat 2d, probably the best in the business section, plenty of leg room. very fast service with a actually very good prosecco, but no champagne. mid afternoon meal disappointing, consisting out of a fruit salad (ok), a hazelnut-chocolate bar (ok) and a toasted sandwich (not tasty at all). slightly late arrival and long waiting time on ground, till the aircraft was at its stand. overall an ok flight, but with room for improvements.",Business Class,1.0,1.0,1.0,Not informed,1,True,976,A321,Solo Leisure,Venice to Frankfurt,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-29,Cabin crew was efficient,7,"porto to cape town via frankfurt. very good flight, but it was better because the plane was half empty. space for legs could be better for such a long flight. back of seat should also be more confortable. ground service was ok. food was okay. cabin crew was efficient.",Economy Class,1.0,1.0,1.0,1.0,1,True,977,Not informed,Business,Porto to Cape Town via Frankfurt,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-04-29,Very much use lufthansa again,8,"valencia to brussels via frankfurt. an excellent flight on both legs, very friendly staff, both flight legs very much closer to schedule. on first leg from valencia, good choice of lunch served. ample leg room being in row 2.second leg from frankfurt to brussels on smaller a319 again very friendly and attentive staff. the flight was on 40 mins length and amazingly the cabin crew were able to offer a good level of service during the flight. both flight landed ahead of the scheduled arrival time. would very much use lufthansa again!",Business Class,1.0,1.0,1.0,Not informed,1,True,978,A321 / A319,Couple Leisure,Valencia to Brussels via Frankfurt,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-05-02,Cabin service is excellent,9,"singapore to split via frankfurt. this the 4th time my wife and myself have flown business on lufthansa from singapore. the first time on an a380 to frankfurt, the cabin service is excellent and the food and wines fantastic. the trip from singapore to frankfurt and also our return trip was a breeze, comfortable and great service - especially compared to our connecting flight from australia on qantas which unfortunately is getting worse by the month. probably inflight entertainment could improve but i usually dont watch too much anyway.",Business Class,1.0,1.0,1.0,1.0,1,True,979,A380,Couple Leisure,Singapore to Split via Frankfurt,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-05-04,What a disappointment,2,"flew lufthansa from fra to mex, seat 1k. i haven't flown with lh first class for some years, choosing emirates, thai and sia but on a routing to mexico there is no way to go with them so i took lh again - what a disappointment. in comparison to the mentioned airlines the seating has practically no privacy, the seats and configuration (with an alibi ""privacy wall"" you can use) is similar to business class on some airlines. the food was good, the service was something between very good and inattentive. you have to pay for using the internet. lh are not offering free limousine service at start and destination. i was reading somewhere that lufthansa is aiming for a 5-star-airline but with this product it will definitely not reach that level.",First Class,1.0,1.0,1.0,1.0,1,False,980,Boeing 747-800,Solo Leisure,Frankfurt to Mexico,February 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-05-04,Decent flight with friendly crew,8,"as regular with lufthansa this was another decent flight with friendly crew flying from munich to tokyo haneda. we arrived 45 minutes ahead of schedule at haneda airport. seats are average for long haul flights and the ife was very good and had a good selection. unfortunately my ife system rebooted about 14 times, very irritating. meals during this flight were tasty but very small portions! crew made multiple drink rounds during this flight, so no complaints about that.",Economy Class,1.0,1.0,1.0,1.0,1,True,981,A340-600,Couple Leisure,Munich to Tokyo Haneda,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-05-04,Food was good but unflexible,2,"mexico city to munich. the business class seats are narrow and the resting space for the feets has an odd strange design, very small. the food was good but unflexible, the service was something between good a kind of inattentive. you have to pay for the internet. i will stick with my favourites and continue to avoid lufthansa whenever it is possible",Business Class,1.0,1.0,1.0,1.0,1,False,982,A340-600,Solo Leisure,MEX to MUC,March 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-05-06,Offers excellent product,10,"i had the flight from tbilisi to paris via munich. both segments were truly pleasant flights. lufthansa is always my first choice from georgia to france as it offers the best service for reasonable price in economy class. the stopover in munich is also pleasant as it is one of the best airports in europe. the check-in and boarding were well organized in tbilisi taking into account that the flight was full. the aircraft a321 was clean and tidy. the cabin crew were attentive to passenger needs. lufthansa service is great. the hot breakfast was very quick and efficient. the meal was delicious (sweet pancake), good quality and sufficient enough which is rare nowadays in economy class. i definitely recommend lufthansa for this route as the company offers excellent product.",Economy Class,1.0,1.0,1.0,Not informed,1,True,983,A321 and/  A319,Business,Tbilisi to Paris via Munich,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-05-06,Distant and unfriendly crew,1,"flight from munich to new york jfk with lufthansa. about 4 hours delay due to a technical problem detected while the aircraft was taxiing. very poor information by the captain. finally deplaned by stairs in heavy rain and after waiting for the buses for about 45 minutes. change of aircraft and departure from another terminal at muc, which has obliged us to pass again through passport control. nothing offered by the airline during all these hours. barely a cold apology. we didn't know then that the experience with lufthansa could even get much worse : our in-bound flight from jfk to fra was cancelled the day of departure. it seems that lufthansa has become unreliable. very average service. distant and unfriendly crew. very uncomfortable economy seats. not very clean aircraft.",Economy Class,1.0,1.0,1.0,1.0,1,False,984,A346,Solo Leisure,Munich to New York JFK,April 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-05-14,Crew was again exceptional,10,"flew lufthansa from london heathrow to barcelona via munich. prior to boarding i visited the lh senator lounge heathrow t2. like the lounge with it's elegant and warm design and the great views on the tarmac. as it was dinner time a very nice selvection of different hot and cold dishes was served. lounge catering is do&co so taste of food was excellent. lounge was a bit crowded but seats available for everyone. priority boarding was offered and boarding was smooth. was greeted by name and a drink was offered. i had ordered a special meal which was good in quantity and good in taste. crew asked at least 5 times throughout the 1.5 hr flight if one wished another drink. the crew, as on most lufthansa flights, was again exceptional. always smiling, enganging and caring. in munich arrival and departure from the very nice satellite terminal in t2. senator lounge there as well very nice, but food offer did not compare with their lhr lounge. onwards trip to barcelona was as good as the flight from lhr. slept the first half of the flight and upon waking up was immediately asked if i wished to have my dinner, which i gladly accepted. the fare was very competitive and the experience was top class. unfortunately no inflight entertainment through app available.",Business Class,1.0,1.0,1.0,Not informed,1,True,985,A320,Business,London to Barcelona via Munich,May 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-05-16,Very nice travel experience,9,"lufthansa has once again lived up to my expectations of a good airline. i had to make a last minute flight philadelphia to berlin via frankfurt and found not only an excellent price but a very nice travel experience. the attendants were all very friendly, the entertainment monitors on board were all using new technology with nice touch screens - not like the ones you have to push so hard you bounce the person in front of you! the inflight entertainment could have a wider selection, but i don't expect so much. the vegetarian meals aren't the best but i appreciate that they give you real metal silverware, and that they aren't stingy with the drinks. looking forward to flying with them again in the fall.",Economy Class,1.0,1.0,1.0,1.0,1,True,986,Not informed,Solo Leisure,Philadelphia to Berlin via Frankfurt,May 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2017-05-23,"Great crews, great service",8,"washington to birmingham via frankfurt. this was my first experience with lufthansa, products i experienced were economy on the a319-100 and premium economy on a340-300. i opted to fly with lh as they offered both the best price for the overall trip and the most favourable times to work with my journey plans. i had initially planned to fly economy for the entirety of the journey; however, the additional cost for a premium economy seat was so minor that it made sense to elect for the premium option. i made the booking using the lh website initially, which was fine, but then opted to manage my booking using the mobile app. the app i found to be very cumbersome and slow. it took some navigating to make simple amendments like seat choices or adding api/visa data.  i didn't have hold baggage for this journey so my exposure to ground staff was minimal. the first leg of my journey commenced at bhx. the check in process proceeded without issue; however there was a slight delay with boarding, and we departed 30 minutes late. this made me nervous given that i was meeting a connecting flight, however the cabin crew were friendly, informed us of progress and connection plans at all times. i was seated in 10a, and exit row seat with ample leg room. we were offered a basic snack (marble cake) and a juice/coffee. service was expedient and pleasant; which is how i would describe all of the flight. after landing at fra i proceeded to my next flight. unlike many airlines there aren't many ground perks for flying pe with lh. no lounge access, no priority boarding. the enhanced comfort offered on board however is more than worth the cost. the pe seats on the a340 were akin to retro business class seats. wide, with built in ife and tray table, with a foot stand (i was in 10a again). i had an end of aisle seat which meant i was not reclined in to. the catering option offered with pe is the same as economy, served on china and with metal cutlery and a glass. it doesn't sound much but it in fact makes the experience considerably more pleasant. we were allowed use of the business class lavatories which was nice given the economy toilets were a good 15 rows back. the cabin crew overall were friendly and helpful. they seemed cheerful and willing to do as much as they could to enhance your experience. for the flight back i elected to pay to use the iad lufthansa bc lounge. it cost a mere $35 and was worth every penny... however, it lacked some of the comfort and grandure usually associated with lounges. as an economy passenger i wasn't particularly fussed but if i was a bc passenger paying a flexi fare (i.e. a lot of money) i'd have found the lounge to be understaffed, a little untidy, and lacking in food options. the return legs were almost identical to the outbound; same aircraft, same seats, same comfort, friendly crew. the food on this occasion was served in tins, but this can be overlooked. again the crew offered use of the business class lavatories which i appreciated. overall my first experiences with lufthansa were good. a great product, great crews, great service.",Premium Economy,1.0,1.0,1.0,1.0,1,True,987,A340-300,Solo Leisure,Washington to Birmingham via Frankfurt,May 2017,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2017-05-26,See passengers as real people,9,"budapest to montreal via munich. i was going to upgrade to premium economy, but reviews said it was pretty much the same seat and food as regular economy; so, i didn't. online check-in was easy using the booking code, but there was no option to upgrade. to find that out, i had to go to a service counter in munich. flight out of budapest was late, but staff were apologetic about it. boarding process in munich was a bit chaotic, since they did not inform passengers about the pre-boarding document check (which seems redundant, since they are not customs, and we all already went through customs). staff on the flight were friendly and attentive. they re-arranged seats for a couple with an infant, so that they could use the bassinet in the first row. the woman who gave up her seat got a voucher to use for duty free. these are really nice touches that show they see their passengers as real people with real needs. alcohol selection was excellent: sparkling wine, wines, beers, liquors, and cognac for after the meal. the meal was fine. i liked the chicken, and the real cutlery. the entertainment system is worth choosing lufthansa over other airlines that are offering less for within $200 of the the price. there were hundreds of movies to choose from - from many different cultures. the system was really responsive and quick. the screen is at least 25% bigger than the ones on air canada, and it adjusts to more angles. usb plugs were easily accessible, right beside the screen. because i know that lufthansa offers a consistently quality product, i've switched my airline loyalty program to lufthansa for the future.",Economy Class,1.0,1.0,1.0,1.0,1,True,988,A330,Solo Leisure,Budapest to Montreal via Munich,May 2017,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
