date,header,rating,content,seat_type,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,value_for_money,recommended,id,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2016-06-02,Couldn't use mobile phones,10.0,"a very impressed journey from shanghai to guangzhou by china southern airlines. after boarding, a flight attendant helped me to put my carry on luggage and greeted me.  i appreciated them for adjust seat for my friend and i because we weren't seated together. i had my favorite beef noodle as their unique food. but i want to say why i couldn't use mobile phones beside the ipad such electronic devices, which is available in other airlines outside china.",Business Class,5.0,5.0,5.0,5.0,4.0,True,729,Boeing 777-300,Business,SHA to CAN,May 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-02,Aeroplanes very comfortable,9.0,"i flew four flights on china southern from auckland to paris return via guangzhou. i have flown with china southern previously. they are good value for money, the service is excellent, the aeroplanes very comfortable, the food is excellent and the staff are very nice and helpful. i recommend this airline.",Business Class,5.0,5.0,5.0,5.0,5.0,True,730,Not informed,Couple Leisure,AKL to CDG via CAN,May 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-03,An amicable attitude,9.0,"it was my first time to conduct a trip by china southern from guangzhou to jarkata. i booked the ticket on their official website at a good price around $205 including taxes and my request for wheelchair service was free as well.  the ground staff in guangzhou airport were not good in english, they worked diligently and helped me with my luggage. the flight attendants looked after me with an amicable attitude and great patience during the flight. their meal tasted good.",Economy Class,4.0,5.0,5.0,4.0,5.0,True,731,Boeing 737,Solo Leisure,CAN to CGK,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-04,Uncomfortable for longer flights,8.0,"a short leisure trip from guangzhou to kuala lumpur, china southern airlines cz349 on may 24th and cz3048 on may 26th, both ways seat 32k. choosing front rows seats means you find yourself in a plane's section that is marketed as premium economy on domestic flights. for international sectors it means you enjoy much more legroom. on outgoing leg very pleasant meal and personal entertainment system loaded with a lot of choices. on return leg even better meal but no personal screens. both legs on time, crew members with smiles and hardworking. many thanks to chief purser on the return flight for going an extra mile by accommodating extra request. the only minus are seats - uncomfortable for longer flights, with very hard backrests, poorly shaped in terms of lumbar support and without adjustable headrests. time for upgrade, china southern!",Economy Class,3.0,5.0,4.0,4.0,4.0,True,732,A320 /  Boeing 737,Solo Leisure,CAN to KUL,May 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-06,Staff made flight wonderful,9.0,"guangzhou to delhi with china southern airlines. guangzhou was in a bad weather and the airport was full of people whose flight was delayed or cancelled. the ground staff worked to solve passenger's problems. lucky for me, my flight was on time. flight attendants were friendly and patience, they  served me the vjml which i made the reservation on the website.  i would like to thank every staff who made the flight wonderful.",Economy Class,4.0,5.0,5.0,4.0,4.0,True,733,Not informed,Family Leisure,CAN to DEL,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-08,Attendants were nice and friendly,9.0,"i took a fight from guangzhou to christchurch with china southern airlines in business class. the flight was smooth and on time, the flight attendants were nice and friendly, and the hot pot rice i ordered in the official website was so delicious. if they can provide the in-flight wifi service will make the company more internationalized.",Business Class,5.0,5.0,5.0,5.0,5.0,True,734,Boeing 787,Solo Leisure,CAN to CHC,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-08,A great experience,10.0,"the first time taking china southern from new york to guangzhou in first class is great experience.  i was satisfied to flight attendants service anyway from the beginning of boarding. when i asked for something, they respond to me timely. their english is sort of fluent with good communication. i appreciate china southern airlines!",First Class,5.0,5.0,5.0,5.0,5.0,True,735,Boeing 777-300,Solo Leisure,JFK to CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-09,Company organisation is hopeless,1.0,"sydney to rome and return via guangzhou with china southern airlines. although cabin crew lacked some english, they gave good service but the company organisation is hopeless. left sydney on time, flight cz326 arrived guangzhou at 1850 and then due to take cz645 at 2130 to rome. that flight delayed and finally at midnight, flight was postponed until 0900 the next morning, with no reason given at the gate by three young staff with very limited english. we were given crackers and water as our evening meal. next day the plane took off at 0930, flying via wuhan where we were expected to stay for 1 hour, but stayed there 2 hours because the catering truck hadn't come to the plane. we arrived rome at 1900 hours instead of the expected 0715. i've tried to get compensation from the airline, but got nowhere. this company doesn't seem at all concerned that passengers are delayed.",Economy Class,2.0,4.0,4.0,4.0,3.0,False,736,A330 / Boeing 787,Solo Leisure,SYD to FCO via CAN,May 2016,1.0,-1.0,China Southern Airlines,China,False
2016-06-10,Thanks for a great flight,8.0,london to brisbane via guangzhou with china southern. the service and food offered was great. i enjoyed the variety on offer and loved being able to have hot water drinks. i am gluten intolerant and with the choice offered i was able to eat without fear of becoming ill. nothing seemed to be a problem with the crew. thanks for a great flight.,Economy Class,5.0,5.0,5.0,5.0,5.0,True,737,Not informed,Solo Leisure,LHR to BNE via CAN,May 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-10,Booked my favorite food,10.0,"beijing to los angeles via guangzhou. we like the a380 very much especially buy the ticket with first class from beijing to guangzhou. we experienced private space. the flight attendants service is more perfect than international flight. i booked my favorite food in advance. if i buy the business class for international flight, your domestic flight in business class will be free or you only need to pay less money.",First Class,5.0,5.0,5.0,4.0,5.0,True,738,A380,Family Leisure,PEK to LAX via CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-15,Had a really nice flight,10.0,"guangzhou to china to melbourne was the first time we have flown on china southern airlines, and i had a really nice flight. seat comfort, food and beverages and etc were really nice. flight attendents had smiles and helped passengers. my kid loved the gift the airline gaven. will definitely recommend china southern airlines and fly with them again in the future.",Economy Class,5.0,5.0,5.0,5.0,5.0,True,739,A380,Family Leisure,CAN to MEL,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-15,Very pleased with level of service,9.0,"melbourne to harbin via guangzhou. my first time taking china southern and i was very pleased with the level of service they provided. i did my online check-in a night before my scheduled flight and it went smoothly. the next day, i went to the airport to drop my baggage and had my boarding pass printed. for some strange reasons, they changed my preferred seat which never happened to me with any airlines before. however, this is the only minor feedback i have for the airline. apart from the seating issue, i didn't experience major delays with all my flights. the cabin crews were polite, accommodating to your requests and speak good english. i requested for special meals and they were delicious. i didn't pay much attention on the inflight entertainment because i was asleep throughout my flights and only woke up during meal time. i'd recommend this airline to anyone who plans to travel to china (and beyond).",Economy Class,5.0,5.0,4.0,4.0,5.0,True,740,A330-300 / A321,Solo Leisure,MEL to HRB via CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-15,Would choose the airline again,10.0,"guangzhou to los angeles. nice plane and wonderful crew who were smiling and nice to me. we were offered good food, drinks and support. i would recommend the fish meal and noodle. and the bread was well baked. i would choose the airline again next time coming to la.",Business Class,5.0,5.0,5.0,5.0,5.0,True,741,A380,Business,CAN to LAX,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-16,A lovely experience,8.0,Not informed,Economy Class,4.0,5.0,4.0,5.0,5.0,True,742,Not informed,Solo Leisure,MEL to ICN via CAN,April 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-17,Recommend the airline,9.0,"amsterdam to bejing is a wonderful journey. i haven't been back home for a long time. when i board the airplane, i felt at home. the stewardess is very kind with big smile on their face and the seat is very comfortable. they provide chinese and western-style food, which i enjoyed very much. when i arrived at beijing, the stewardess tell me how to transfer to shanghai and i can catch the airplane in time. i will recommend the airline.",Economy Class,5.0,5.0,5.0,4.0,5.0,True,743,Not informed,Solo Leisure,AMS to PEK,October 2015,4.0,-1.0,China Southern Airlines,China,False
2016-06-18,Purser warmly greeted us,9.0,"guangzhou to new york, seat 11a. the cabin light and temperature were well enough. chief purser warmly greeted us. i tried the welcome drink of champagne while my father tried the red wine. cabin crew asked us to order food and drink for the flight. cabin door closed a little bit later then estimated due to the flight document issue. the flight took off around 2:20 (scheduled to be 1:40). i did not try the snacks after taking off, instead i slept. the meal was served at 8am beijing time. i tried the meal as booked in advance on ground. cabin crew showed good english skills. breakfast was served 3 hours before landing. cabin announcements were accurate. the flight landed in jfk ahead of schedule.",Business Class,4.0,5.0,4.0,3.0,4.0,True,744,Boeing 777-300er,Family Leisure,CAN to JFK,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-18,Were friendly and attentive,9.0,"i was taking china southern airlines from vancouver to guangzhou, my first time to take b777-300. big space, but the overhead racks was full when we are get boarding. the cabin crew help me to deal with the problem and were friendly and attentive.  great inflight entertainment with large tv selections. but the meals was not suitable for my taste.",Economy Class,5.0,5.0,4.0,4.0,5.0,True,745,Boeing 777-300ER,Couple Leisure,YVR to CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-18,Such an inefficient service,2.0,"sydney to seoul via guangzhou return. staff were not professional or with good english. food and seat comfort poor. we had a delayed flight due to bad weather conditions in guangzhou and missed our connecting flight to sydney. these kind of thing can happen but it was the way it had been handled, such an inefficient service. no explanations, no english announcement and no assistance to smooth the transfer.",Economy Class,1.0,1.0,1.0,-1.0,2.0,False,746,Not informed,Couple Leisure,SYD to ICN via CAN,June 2016,1.0,-1.0,China Southern Airlines,China,False
2016-06-18,The food was good,8.0,"hangzhou to chengdu via nanyang. the flight arrived on time and i only waited 10 minutes in the vip lounge. the plane was e190, very small. it was not the direct flight, but via nanyang. the purser made several announcement before taking off and safety demonstration done seriously by crew. gold and china southern members were welcomed by the purser, being notified the information e.g. taking off time, landing time, temperature and etc. the flight pushed back on time and seat for this plane was not as comfortable as big model, eg. 330 or 777. purser observed my un-comfortableness and brought me another pillow for my back. purser also offered fresh fruit. during the first trip from hangzhou to nanyang, i did not take any meal. at nanyang the stay was not long. plane cleared and i were onboard very soon. the plane was holding back at nanyang for 1 hour due to air traffic control. i had the meal after taking off and the food was good. the purser was professional.",Business Class,3.0,5.0,4.0,-1.0,3.0,True,747,E190,Business,HGH to CTU via NNY,June 2016,3.0,-1.0,China Southern Airlines,China,False
2016-06-19,Attitude is very good,10.0,"amsterdam to guangzhou, service was very friendly and attitude is very good.  plane enviroment is clean and comfortable. no delay, i am very satisfied. this was my first long jouney with a two years old kid, we have nothing but compliments for china southern airlines for looking after us so well. it made this trip much more easier than what i thought before. i recommend other people to try this airline!",Economy Class,5.0,5.0,4.0,5.0,5.0,True,748,Not informed,Family Leisure,AMS to CAN,May 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-19,Good service and excellent value,9.0,"guangzhou to los angeles. as i live in western australia, and there is no direct flight from perth to la, and the flight choice is rather limited as well. normally, i fly via sydney, but this time i decided to give china southern a try, but it turned out to be a quite nice choice. airport in guangzhou has been renovated and looks nice. boarding experience is ok, without any major delay. flight is long and boring, but it is a 13 hours flight. i spent plenty of time chatting with crew onboard. english-wise, some are ok some are bad. food-wise, no complain at all for a flight meal. will i use china southern again? with good service and excellent value for money, why not?",Economy Class,5.0,5.0,4.0,4.0,5.0,True,749,Boeing 777,Business,CAN to LAX,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-19,Hospitality make me feel at ease,9.0,"i choose china southern airlines from guangzhou to london for their inflight and ground service.  when i checked in, the service with hospitality make me feel at ease. it surprised to me that this was the first time i took part in the party in flight with a safety knowledge competition. not only did i get the prize but also had command of safety profession.  this flight trip made me relaxed.",Economy Class,4.0,5.0,4.0,4.0,5.0,True,750,Boeing 787,Solo Leisure,CAN to LHR,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-19,Try their best to accommodate my requests,9.0,"vancouver to guangzhou with china southern. friendly staff at check-in, boarding on time, and warmly welcomed by the flight attendants and guided to our seats. since i embark the plane a little bit late with my wife and friends, the were nearly no vacant space for my carry-on luggage. but the cabin crew in my area was patient to help me re-arrange the overhead bin so that i can put in my luggage. during the flight, the flight attendants try their best to accommodate my requests and i saw them speak good english with foreign passengers. the entertainment service were also deserve to mention, for my entertainment tv doesn't work for a long time after the cabin crews try to restart it several times, they brought me a pmd so that i can go on enjoying my movie. the food was delicious.",Economy Class,5.0,5.0,5.0,-1.0,5.0,True,751,Boeing 777-300,Couple Leisure,YVR to CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-19,Meal still got room to improve,9.0,"guangzhou to sydney. the flight was fantastic, although the was little bit delayed. nice and tidy cabin environment, sufficient on board entertainment, plenty of leg room, and nice cabin stewards!  the only drew back is the meal, although it better than air china, but still got room to improve.",Economy Class,4.0,5.0,4.0,5.0,5.0,True,752,A330,Solo Leisure,CAN to SYD,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-20,Service was prompt and efficient,8.0,"my flight ended up better than i had expected. i was issued my ticket however, it was not the seat i had chosen online. (booked through expedia as china southern web site would not accept my credit card). my assigned seat was against a wall and did not recline. that meant 14+ hours of sitting up. i chalked 'seat change' up to me booking on expedia. the attendant announced that they were offering upgrades so i inquired about premium economy and initially they thought they had no more but my flight attendant returned shortly after with two options for me. i was pleased with my upgrade. this is my first long haul flight so i had no idea what to expect. my new seat was excellent, the service was prompt and efficient, and i had a good flight. i had a hiccup with luggage due to the short turnaround in china however, it was rectified as expediently as possible. there was no wifi on this flight.",Economy Class,5.0,5.0,4.0,4.0,5.0,True,753,Boeing 777-300,Solo Leisure,YVR to CAN,May 2016,3.0,1.0,China Southern Airlines,China,False
2016-06-21,The a380 is amazing,9.0,"i flew with china southern from guangzhou to los angeles and the a380 is amazing. also,the flight service on board is comfortable and detailed. i flew in the economy class, to be honest the space is not big. however, i did enjoy the beverage, especially the spaghetti and wine. the flight attendants are friendly to the passengers.",Economy Class,4.0,5.0,5.0,4.0,4.0,True,754,A380,Solo Leisure,CAN to LAX,May 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-21,Good value for money,9.0,"excellent value and service good. guangzhou to beijing, seats are comfortable. cabin crew were attentive and friendly and helpful. the service was prompt and efficient, overall a very pleasant flight. price paid was good value for money for business class.",Business Class,5.0,5.0,4.0,4.0,5.0,True,755,Boeing 787,Business,CAN to PEK,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-21,Cabin crew struggle in english,6.0,"a recent trip gave us the chance to fly china southern on a handful of routes in both economy and business. the business class offerings truly appealed. our earlier flight from jfk to can was a reasonably smooth affair on excellent hardware. the business class beds are comfortable and the overnight schedule offered in both directions mean that you can easily sleep at least half the way and arrived refreshed. china southern service, on the other hand, remained an awkward surprise. after all the enormous investment in the planes themselves, alongside the airline’s ranking as the single largest in asia, our experience on both flights across the pacific was that the majority of cabin crew struggle in english. routine requests about meal schedules met with friendly but persistent miscommunications. service itself would begin and then lapse – dinner on our return stretched out over a lengthy two hours as attendants would begin, then work with others, then show up twenty minutes later with cutlery, only to disappear again. the airline appears to let passengers pre-order their menu choices, a wonderful option, though it was unavailable to us despite repeated efforts with apps, online, and even in person at the china southern desk in guangzhou, days ahead of the flights in question. this option perhaps constrains the actual choice of meals remaining as we were unable to receive either our on-board dinner or breakfast choices on both business flights. food itself was good, though the much touted beef noodle soup ensemble was a disappointment, perhaps too hard to master high up in the air. we would gladly fly china southern again for its comfortable beds, but as far as making the flight a truly enjoyable experience, there is a long way to go.",Business Class,5.0,3.0,3.0,4.0,4.0,True,756,Not informed,Couple Leisure,CAN to JFK,June 2016,3.0,-1.0,China Southern Airlines,China,False
2016-06-22,Our flight was a letdown,4.0,"having experienced some of the highs of china southern service on its trans-pacific routes, our flight from chiang mai to guangzhou was a letdown. at check-in, the airline curiously used screen banners for china eastern (?) and only a single sheet of paper marked “cz3034” clued us to our flight. there was no sky priority lane, and the gate agent was unable to provide us boarding passes for our connecting guangzhou flight. likewise at boarding, there was a single general call - no parents with children, no premium cabin, no sky priority lane. our boeing 737 was comfortable and the cabin crew seemingly expert. we were surprised by the meal service on this 2.5 hour flight. our meal box contained a lifeless bread bun in plastic, a small square of dry cake in plastic, a small yogourt drink, and a single plum that was (thankfully) edible. having been spoiled on earlier china southern economy routes on evening flights at the same time, we were sorry we had left room for dinner!",Economy Class,3.0,4.0,1.0,2.0,4.0,True,757,Not informed,Couple Leisure,CNX to CAN,June 2016,1.0,-1.0,China Southern Airlines,China,False
2016-06-22,I like taking this flight,10.0,"london to zhanjiang via guangzhou.  it is my first time to see the menu in economy class.  i like the entertainment system in flight for various movies to watch. although my seat entertainment was broken, the flight attendants provide ipad to me.  after enjoying the alcohol served i could get nice sleep.  i was very satisfied for toilet which felt neat. on the whole, i like taking this flight very much.",Economy Class,5.0,5.0,5.0,5.0,5.0,True,758,Boeing 787 / E190,Family Leisure,LHR to ZHA via CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-22,Complimenting cabin crew,8.0,"this is my first time flying from guangzhou to vancouver by china southern airlines. the first impression left me was flight attendant hospitality and smile. when we board, a flight attendant helped me to put our luggage. and in flight when they served drink, and their service for meal was according to our personal choice. it worth complimenting cabin crew service. i could see the map in entertainment system for our tracking.",Premium Economy,4.0,5.0,4.0,4.0,4.0,True,759,Boeing 777-300,Solo Leisure,CAN to YVR,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-23,Still recommend this airline,7.0,"flew singapore to vancouver via guanzhou. first time flying out of asia and i have to say that going to vancouver was smooth. connecting to guangzhou was a breeze and china southern ground staff you show you directions. however, there was no sense of order such a queueing as the chinese passengers would cut queues when getting on to plane. the rest of us foreigners could only look on bewilderment at the unorganized queue. there was a delay of 2h 30 mins on the tarmac due to bad weather. cabin crew was friendly and would adhere to requests and worked well under pressure. they tried to appease us by serving drinks. however, there was 1 stewardess that always had a bitchy face and no smile at all. meals were served about an hour after takeoff and 6 hours after take off. food was excellent. stir fried chicken with veggies and rice with a suprising dessert of a lemon flavoured cake! the other meal i had was a western meal of beef and potatoes. entertainment system was up to date with the latest movies. i sat at the window seat. seats reclined well and ample space for my feet. however, i didnt get enough rest as there was a ""devil"" child seating behind me thus lack of sleep. i feel that the cabin crew should have taken intiative to tell the parents to make their children behave as it can be quite an inconvience to us adults. especially when we dont wish to offend the parents. flying from vancouver to guangzhou was a hiccup. flight was delayed for 1h 30mins due to insufficient documents to the control tower before take off. by the time i reached guangzhou, my flight to singapore has left. china southern was kind enough to put me on the earliest flight the next day and reimbursed my stay in guangzhou with a hotel of choice given. overall, this return ticket that i purchase was definitely value for money. i would still recommend this airline despite the minor hiccups along the way as they've did their best to appease the passengers.",Economy Class,5.0,4.0,5.0,5.0,5.0,True,760,Boeing 777-300ER,Solo Leisure,SIN to YVR via CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-23,Service was efficient,8.0,"jfk to can business class, seat 12c. boarding pass issued at the vip lane and we passed the security check in the fast line also. we rested in the business class lounge but it was operated by airport and shared with other airlines. cabin door closed on time and pushed back smoothly. the flight attendant made the announcement in mandarin, english and even cantonese. i enjoyed the meal a lot. the flight attendant’s service was efficient. the movies were not updated and i watched my ipad instead. there is still no wifi on flight. the flight landed in guangzhou ahead of schedule and leaving plenty of time for our connecting flight.",Business Class,4.0,5.0,5.0,2.0,4.0,True,761,Boeing 777-300er,Family Leisure,JFK to CAN,June 2016,3.0,-1.0,China Southern Airlines,China,False
2016-06-23,Seats clean and comfortable,9.0,"hefei to brisbane via guangzhou. the ground staff was efficient and help me check through my luggage to brisbane, so i don't need to pick up my bags in the transit point guangzhou. the flight from hefei i was taking boeing 738, a narrowbody aircraft and no entertainment system except the overhead video. guangzhou to brisbane was a new a330 and the seats clean and comfortable. the flight attendants were nice and helpful. they served two meals and the food was fine. in general, i recommend this airline.",Economy Class,4.0,5.0,4.0,5.0,5.0,True,762,A330,Business,HFE to BNE via CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-24,Flight crew was patient,9.0,"vancouver to guangzhou. the flight crew was patient towards passengers.  i sit in economy class and like the menu they gave me before the lunch.  during the flight, washrooms were clean. they also supplied drinks and snacks outside the lunch and dinner time. i am enjoying the time during the trip.",Economy Class,4.0,5.0,5.0,4.0,5.0,True,763,Boeing 777-300,Solo Leisure,VYR to CAN,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-06-28,A really nice experience,10.0,"guangzhou to paris cdg on 13 jun 2016 on economy. check-in at guangzhou was quick and efficient through skypriority lane (elite member), very clear sign so you won't miss it. fortunately we changed to the first row seat so we can enjoy a bit extra legroom. boarding was also very smooth, flight departed with a minor delay. cabin crew was very nice, attentive and friendly. in-flight entertainment system was updated and offered a variety of choices. my wife and i had both ordered special meal - cabin crew were aware of our special order and taste of food was good. late supper/ dinner was served after 1.5 hours since departure and a breakfast was served 3 hours before landing so the interval between meals was reasonable. water was served  in between meals, and night snack was available upon request. toilet was clean even though the flight was quite full. overall speaking this was a really nice experience and i would definitely take china southern again",Economy Class,4.0,5.0,4.0,5.0,5.0,True,764,A330,Couple Leisure,CAN to CDG,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-29,Inflight experience been positive,7.0,"i flew from guangzhou to san francisco (cz0657) and the trip was pleasant. the food was acceptable and inflight entertainment was good. flight attendants were extremely helpful and attended to requests promptly. our flight had a large group of young students coming to america for summer camp and the flight attendants did a great job meeting their needs but also making sure that they did not disrupt other passengers. i would have given a higher score but several flights i took with china southern airlines recently were delayed for an extended period of time. in one particular instance, my flight was canceled and i had to take another flight. these delays could have been caused by weather disruptions but i was not notified. nonetheless, my inflight experience has been positive and cabin staff service is good.",Economy Class,4.0,5.0,3.0,4.0,4.0,True,765,Boeing 787,Business,CAN to SFO,June 2016,3.0,-1.0,China Southern Airlines,China,False
2016-06-29,Service onboard is comfortable,10.0,"i flew china southern airlines from guangzhou to amsterdam on 22 june. friendly staff at check in, boarding on time and warmly welcome by the flight attendants. the flight service onboard is comfortable and detailed, cabin environment is nice and clean. i was traveling with a 2 years old kid, the cabin crew gave us a lot of help and patient. the food is delicious. i recommend strongly china southern airlines.",Economy Class,5.0,5.0,4.0,5.0,5.0,True,766,Not informed,Family Leisure,CAN to AMS,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-06-30,Business class configuration is private,10.0,"shanghai to guangzhou. we often receive message from china southern for festival wishes and gifts as well as ticket preferential information, which i like very much. this time from shanghai to guangzhou i specially selected boeing 777-300 for my trip. the business class configuration is private. although the ground staff told us there were full passengers in the business class that we five people couldn't sit together, we enjoyed the latest business class seat. i prefer to the characteristic meal for deluxe beef noodle but this time without such meal to provide flight attendants were passionate to recommend other meals to me.",Business Class,5.0,5.0,5.0,4.0,5.0,True,767,Boeing 777-300,Business,SHA to CAN,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-07-01,Crew were friendly and dedicated,9.0,"i traveled from guangzhou to brisbane with my husband on june 17th 2016. the cabin crew were friendly and dedicated. they kept passengers well-hydrated during the entire flight, which was fantastic as i get thirsty on flight. captain kept the passengers well-informed about the expected delays caused by the thunderstorm, and updated on weather and flight control info while we were waiting.",Economy Class,4.0,5.0,5.0,5.0,5.0,True,768,A330,Couple Leisure,CAN to BNE,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-07-01,Satisfied flight service,9.0,"china southern airlines from fuzhou to new york via guangzhou for my business trip is kinda exhausted but satisfied flight service. i could feel the service in international flight is far more better than domestic flight. from guangzhou to new york the flight attendants were nice and they answer my inquiry timely such as filling the declaration form of usa, water service. such 15 hour flight was good for me.",Economy Class,4.0,5.0,4.0,4.0,4.0,True,769,Boeing 777-300,Business,CGO to JFK via CAN,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-07-01,Trustworthy and utilitarian,8.0,"melbourne to guangzhou is convenient with a reasonable price, i reckon this airline trustworthy and utilitarian. however, there're many aspects to be improved, one in my greatest interest is the support to overseas customers. this area is currently immature and developing. in my recent flight, i purchased my ticket in bestjet for a larger discount, then realized that i couldn't do online check-in, as well as other services. besides this, the support is weak in melbourne.",Economy Class,4.0,5.0,4.0,5.0,5.0,True,770,Not informed,Solo Leisure,MEL to CAN,June 2016,4.0,-1.0,China Southern Airlines,China,False
2016-07-02,Pleasant but not overly attentive,4.0,"auckland to guangzhou in june this year and was disappointed with the service. staff were pleasant but not overly attentive, i found i could not understand what was being said over the intercom. the seats were narrow and i could hardly get in and out of my seat space wise during flight. the food was alright but not very filling and often there was no choice as they ran out. on an 11 hr flight two meals were offered, was water offered between meals, no snacks were offered. the inflight entertainment was located on the inside of the armrest and the system was difficult to use. facilities at guangzhou airport were minimal and after paying nearly $70 for two hours in a premium lounge in a 7hr stopover, i decided to decline this on the return flight. instead i asked at the information desk if i had enough airmiles to upgrade on the last leg. the assistant assured me that i did and she tapped into the computer and said it was done and my seat had been upgraded. when i boarded the plane i was told that this wasn't the case and she couldn't do it at the desk, rather embarrassing. i did not find my experience enjoyable.",Economy Class,1.0,2.0,2.0,-1.0,2.0,False,771,Not informed,Solo Leisure,AKL to CAN,June 2016,2.0,-1.0,China Southern Airlines,China,False
2016-07-03,Attentive staff and good food,8.0,"guangzhou to sydney with china southern. comfortable lie flat seat, good pillow and duvet cover, clean cabin with attentive staff and good choice of food. the only problem was the queue in front of the toilet because it was used by both business and economy class travellers. credit to the crew for frequent cleaning of this toilet because it needed it due to such frequent use. it is a shame though that a dedicated business class toilet was not provided and so we all crowded waiting around the toilet door.",Business Class,5.0,5.0,4.0,3.0,4.0,True,772,Not informed,Solo Leisure,CAN to SYD,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-07-06,Free upgrade to business class,9.0,"china southern airlines flight from guangzhou to hangzhou. we got the message that because the weather, our flight was canceled, when we at home. but our trip was very important. when we arrived the airport, the ground staff very patient to help us to change the flight. finally, we were smooth ahead of take-off, and free upgrade to business class. the flight attendants service were very warm. but the meals and entertainment system still need to improve, the food was not particularly consistent with my appetite.",Business Class,5.0,5.0,4.0,4.0,5.0,True,773,A319,Business,CAN to HGH,May 2016,5.0,-1.0,China Southern Airlines,China,False
2016-07-06,Attendants were nice and attentive,9.0,"guangzhou to new york. there are self-check-in machines which are easy to operate in guangzhou airport. the plane was clean and i got a seat in business class. the flight attendants were nice and attentive, i got a nice sleep during the late night flight. the food was delicious. i am looking forward to flying with china southern airlines again.",Business Class,5.0,5.0,5.0,4.0,4.0,True,774,Boeing 777-300,Solo Leisure,CAN to JFK,July 2016,4.0,-1.0,China Southern Airlines,China,False
2016-07-06,Cabin surrounding was very comfortable,8.0,premium economy class from new york jfk to guangzhou on china southern airlines boeing 777-300er. i liked the service for drink and meal.  also the cabin surrounding in flight was very comfortable. i enjoyed the flight attendants good service and had a good rest.,Premium Economy,4.0,5.0,4.0,4.0,4.0,True,775,Not informed,Solo Leisure,JFK to CAN,July 2016,4.0,-1.0,China Southern Airlines,China,False
2016-07-08,It was a pleasant trip,9.0,"shanghai to melbourne via guangzhou. although the first trip (shanghai-guanzhou) delayed a long time due to bad weather, the service in the airport and cabin were very good. cabin staff very good and courteous. food was also good, there were many varieties of drinks to choose from. inflight entertainment was very rich. all in all, it was a pleasant trip, hope that the next journey will be just as good.",Economy Class,4.0,5.0,5.0,4.0,5.0,True,776,A330,Business,SHA to MEL via CAN,June 2016,5.0,-1.0,China Southern Airlines,China,False
2016-07-11,"Oon the whole, the flight was nice",9.0,"lax to can, business class. i found that this flight was not as crowed as my first trip, only 2 others in business class. welcome drink of champagne and purser took the meal order.  i enjoyed my meal. the business class seats have touch screen ife. new movies had been uploaded. my handset was broken once but after re-starting, it worked until landing. the cabin temperature was good for me, as i was wearing only short and shirt.  on the whole, the flight was nice with delicious food and professional service.",Business Class,4.0,5.0,5.0,4.0,4.0,True,777,Boeing 777-300ER,Business,LAX to CAN,July 2016,3.0,-1.0,China Southern Airlines,China,False
